 36457) ev: 120411_225517; st:  39;2012 102 22 55 17.3 18.10 -102.97  20.5   0.12E+20  5.2   0.10E+20 0.862 -0.819 -0.044 0.697 -0.386 0.311 282 25  77 116 66  96
 36458) ev: 120411_235633; st:  39;2012 102 23 56 33.9  1.75  89.68  14.0   0.71E+18  2.0   0.10E+18 0.282 -1.920 1.640 0.146 -3.700 -5.750  97 59 175 189 86  31
 36459) ev: 120412_070605; st:  39;2012 103  7  6  5.8 28.90 -113.09  15.9   0.17E+19  2.7   0.10E+19 -0.281 -1.300 1.580 -0.471 -0.655 -0.045 134 60 -176  42 86  -30
 36460) ev: 120412_071604; st:  39;2012 103  7 16  4.5 28.57 -112.76  15.8   0.46E+20  8.1   0.10E+20 -0.211 -4.220 4.430 -0.935 -0.838 -0.644 131 74 -177  40 87  -16
 36461) ev: 120412_112000; st:  39;2012 103 11 20  0.9 36.78 141.33  20.7   0.18E+18  1.3   0.10E+18 -1.760 0.415 1.340 -0.419 -0.450 0.555 200 36  -99  31 55  -84
 36462) ev: 120412_130949; st:  39;2012 103 13  9 49.6  2.42  93.43  32.2   0.97E+17  1.0   0.10E+18 0.165 -0.761 0.596 -0.355 -0.404 -0.446 119 56 176 211 87  34
 36463) ev: 120412_144628; st:  39;2012 103 14 46 28.5  3.31  93.63  12.0   0.64E+17  0.9   0.10E+17 5.940 -1.990 -3.960 -3.130 1.300 1.870 160 33 113 313 60  76
 36464) ev: 120412_145053; st:  39;2012 103 14 50 53.2 37.48 141.66  13.9   0.19E+18  1.3   0.10E+18 -0.211 0.611 -0.400 0.687 0.510 1.720   6 76 166 100 76  14
 36466) ev: 120412_202153; st:  39;2012 103 20 21 53.2  3.68  92.69  12.0   0.16E+18  1.2   0.10E+18 -0.122 -0.500 0.622 -0.322 -0.754 -1.270 104 60 -173  10 84  -30
 36470) ev: 120413_101005; st:  39;2012 104 10 10  5.1 36.98 141.35  12.0   0.46E+18  1.7   0.10E+18 -4.320 0.078 4.240 0.251 -0.154 1.620 203 45  -84  15 46  -96
 36479) ev: 120414_105622; st:  39;2012 105 10 56 22.4 -57.59  -65.76  19.9   0.28E+19  3.2   0.10E+19 1.070 1.320 -2.390 -0.273 0.309 2.110 201 82 179 291 89   8
 36480) ev: 120414_151315; st:  39;2012 105 15 13 15.7 49.30 156.04  90.4   0.33E+18  1.6   0.10E+18 -1.090 2.110 -1.020 1.690 1.960 0.809 114 31  -23 224 78 -119
 36481) ev: 120414_152157; st:  39;2012 105 15 21 57.4  0.21  92.16  12.0   0.17E+18  1.3   0.10E+18 1.490 -0.803 -0.688 -0.917 -0.146 -0.693  34 33  65 243 61 105
 36482) ev: 120414_192645; st:  39;2012 105 19 26 45.0  -7.16 105.25  41.1   0.81E+18  2.1   0.10E+18 4.920 -1.880 -3.040 4.640 -4.540 2.290 328 19 101 136 72  86
